domain,scenario,seed,round,condition,metric,d_local,d_trajectory,attribution_error,attribution_error_normalized,sign_disagreement,trajectory_history_distance,rank_disagreement
epidemic_policy_v1,second_wave_v1,4,5,top_score,vaccination_coverage,-0.00032499999999999977,-0.002639,0.002314,0.8640776699029127,False,0.8039648028755387,True
epidemic_policy_v1,second_wave_v1,4,6,top_score,cumulative_deaths,-0.4399999999999977,-122.13000000000001,121.69000000000001,0.8233562813985351,False,0.9566385710146491,False
epidemic_policy_v1,second_wave_v1,4,6,top_score,econ_cost,10070.079999999998,5620.359999999999,4449.719999999999,0.8378581303949332,False,0.9566385710146491,False
epidemic_policy_v1,second_wave_v1,4,6,top_score,equity_gap,-0.000384,0.000655,0.001039,0.001039,True,0.9566385710146491,False
epidemic_policy_v1,second_wave_v1,4,6,top_score,new_infections,-477.69000000000005,-5421.82,4944.129999999999,0.8378578415983615,False,0.9566385710146491,False
epidemic_policy_v1,second_wave_v1,4,6,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.9566385710146491,False
epidemic_policy_v1,second_wave_v1,4,6,top_score,vaccination_coverage,-0.0005139999999999997,-0.0031520000000000003,0.0026380000000000006,0.9850634802091116,False,0.9566385710146491,False
epidemic_policy_v1,second_wave_v1,5,1,random_valid,cumulative_deaths,-0.10999999999999943,-0.10999999999999943,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,random_valid,econ_cost,-137.78000000000065,-137.78000000000065,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,random_valid,equity_gap,0.000322,0.000322,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,random_valid,new_infections,-153.09000000000015,-153.09000000000015,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,random_valid,vaccination_coverage,6.7e-05,6.7e-05,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,2,random_valid,cumulative_deaths,-0.7700000000000031,-1.5100000000000051,0.740000000000002,0.00500685058948901,False,0.012210327964362824,False
epidemic_policy_v1,second_wave_v1,5,2,random_valid,econ_cost,-825.2999999999993,-924.4099999999999,99.11000000000058,0.01866187519741519,False,0.012210327964362824,False
epidemic_policy_v1,second_wave_v1,5,2,random_valid,equity_gap,-6.300000000000001e-05,0.000259,0.000322,0.000322,True,0.012210327964362824,False
epidemic_policy_v1,second_wave_v1,5,2,random_valid,new_infections,-917.0,-1027.12,110.11999999999989,0.01866150475752286,False,0.012210327964362824,False
epidemic_policy_v1,second_wave_v1,5,2,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.012210327964362824,False
epidemic_policy_v1,second_wave_v1,5,2,random_valid,vaccination_coverage,-0.00045199999999999993,-0.00038599999999999984,6.600000000000009e-05,0.024645257654966425,False,0.012210327964362824,False
epidemic_policy_v1,second_wave_v1,5,3,random_valid,cumulative_deaths,2.7099999999999937,-3.3900000000000006,6.099999999999994,0.04127268729173358,True,0.090357224114461,False
epidemic_policy_v1,second_wave_v1,5,3,random_valid,econ_cost,-7356.98,-8022.4400000000005,665.460000000001,0.1253025070010277,False,0.090357224114461,False
epidemic_policy_v1,second_wave_v1,5,3,random_valid,equity_gap,0.000267,0.000526,0.000259,0.000259,False,0.090357224114461,True
epidemic_policy_v1,second_wave_v1,5,3,random_valid,new_infections,3492.24,2752.8399999999992,739.4000000000005,0.12530254829016008,False,0.090357224114461,False
epidemic_policy_v1,second_wave_v1,5,3,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.090357224114461,False
epidemic_policy_v1,second_wave_v1,5,3,random_valid,vaccination_coverage,-0.0002950000000000001,-0.0006809999999999997,0.0003859999999999996,0.14413741598207605,False,0.090357224114461,False
epidemic_policy_v1,second_wave_v1,5,4,random_valid,cumulative_deaths,0.410000000000025,5.090000000000003,4.679999999999978,0.0316649469713627,False,0.1326057990647548,False
epidemic_policy_v1,second_wave_v1,5,4,random_valid,econ_cost,-10045.17,-9095.75,949.4200000000001,0.1787706341431725,False,0.1326057990647548,False
epidemic_policy_v1,second_wave_v1,5,4,random_valid,equity_gap,5.100000000000005e-05,0.000577,0.000526,0.000526,False,0.1326057990647548,False
epidemic_policy_v1,second_wave_v1,5,4,random_valid,new_infections,505.3699999999999,1560.2799999999997,1054.9099999999999,0.17877050475625186,False,0.1326057990647548,False
epidemic_policy_v1,second_wave_v1,5,4,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.1326057990647548,False
epidemic_policy_v1,second_wave_v1,5,4,random_valid,vaccination_coverage,-0.0007760000000000002,-0.0014559999999999998,0.0006799999999999996,0.25392083644510816,False,0.1326057990647548,True
epidemic_policy_v1,second_wave_v1,5,5,random_valid,cumulative_deaths,-3.180000000000007,14.20999999999998,17.389999999999986,0.11766098885299132,True,0.32073323328625625,True
epidemic_policy_v1,second_wave_v1,5,5,random_valid,econ_cost,17811.309999999998,19252.86,1441.550000000003,0.2714360426882632,False,0.32073323328625625,True
epidemic_policy_v1,second_wave_v1,5,5,random_valid,equity_gap,-0.00032500000000000004,0.000252,0.000577,0.000577,True,0.32073323328625625,False
epidemic_policy_v1,second_wave_v1,5,5,random_valid,new_infections,-3542.9900000000007,-1941.2700000000004,1601.7200000000003,0.27143575554140525,False,0.32073323328625625,True
epidemic_policy_v1,second_wave_v1,5,5,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.32073323328625625,False
epidemic_policy_v1,second_wave_v1,5,5,random_valid,vaccination_coverage,-0.00027800000000000004,-0.0017339999999999999,0.0014559999999999998,0.5436893203883495,False,0.32073323328625625,False
epidemic_policy_v1,second_wave_v1,5,6,random_valid,cumulative_deaths,0.19999999999998863,13.27000000000001,13.070000000000022,0.08843180703327201,False,0.2777629751411917,False
epidemic_policy_v1,second_wave_v1,5,6,random_valid,econ_cost,-10289.77,-10417.470000000001,127.70000000000073,0.024045217058923613,False,0.2777629751411917,False
epidemic_policy_v1,second_wave_v1,5,6,random_valid,equity_gap,0.00039299999999999996,0.000645,0.000252,0.000252,False,0.2777629751411917,False
epidemic_policy_v1,second_wave_v1,5,6,random_valid,new_infections,233.60000000000036,91.71000000000004,141.89000000000033,0.024045413276833703,False,0.2777629751411917,False
epidemic_policy_v1,second_wave_v1,5,6,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.2777629751411917,False
epidemic_policy_v1,second_wave_v1,5,6,random_valid,vaccination_coverage,-9.199999999999963e-05,-0.0018250000000000002,0.0017330000000000006,0.6471247199402542,False,0.2777629751411917,True
epidemic_policy_v1,second_wave_v1,5,1,top_score,cumulative_deaths,-1.4499999999999993,-1.4499999999999993,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,top_score,econ_cost,19241.189999999995,19241.189999999995,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,top_score,equity_gap,0.00089,0.00089,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,top_score,new_infections,-1954.2400000000002,-1954.2400000000002,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,1,top_score,vaccination_coverage,-0.000264,-0.000264,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,5,2,top_score,cumulative_deaths,-1.509999999999998,-10.920000000000002,9.410000000000004,0.06366819465823172,False,0.08345642684001153,False
epidemic_policy_v1,second_wave_v1,5,2,top_score,econ_cost,19462.1,18326.79,1135.3099999999977,0.21377271244452903,False,0.08345642684001153,False
epidemic_policy_v1,second_wave_v1,5,2,top_score,equity_gap,-3.2999999999999935e-05,0.000857,0.00089,0.00089,True,0.08345642684001153,False
epidemic_policy_v1,second_wave_v1,5,2,top_score,new_infections,-1708.77,-2970.2299999999996,1261.4599999999996,0.21377353606451874,False,0.08345642684001153,False
epidemic_policy_v1,second_wave_v1,5,2,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.08345642684001153,False
epidemic_policy_v1,second_wave_v1,5,2,top_score,vaccination_coverage,-0.000863,-0.0011279999999999999,0.00026499999999999983,0.09895444361463773,False,0.08345642684001153,False
epidemic_policy_v1,second_wave_v1,5,3,top_score,cumulative_deaths,-1.6799999999999997,-30.07999999999999,28.39999999999999,0.19215480640741547,False,0.32761932038466507,False
epidemic_policy_v1,second_wave_v1,5,3,top_score,econ_cost,19293.979999999996,16675.89,2618.0899999999965,0.4929721404056138,False,0.32761932038466507,False
epidemic_policy_v1,second_wave_v1,5,3,top_score,equity_gap,-6.000000000000005e-05,0.000797,0.000857,0.000857,True,0.32761932038466507,True
epidemic_policy_v1,second_wave_v1,5,3,top_score,new_infections,-1895.58,-4804.57,2908.99,0.49297249114226727,False,0.32761932038466507,False
epidemic_policy_v1,second_wave_v1,5,3,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.32761932038466507,False
epidemic_policy_v1,second_wave_v1,5,3,top_score,vaccination_coverage,-0.0007790000000000001,-0.001908,0.0011289999999999998,0.42158327109783417,False,0.32761932038466507,False
epidemic_policy_v1,second_wave_v1,5,4,top_score,cumulative_deaths,-1.2299999999999898,-60.150000000000006,58.920000000000016,0.3986535631522861,False,0.6089620222084956,False
epidemic_policy_v1,second_wave_v1,5,4,top_score,econ_cost,19806.559999999998,16284.199999999999,3522.3599999999988,0.6632412745471392,False,0.6089620222084956,False
epidemic_policy_v1,second_wave_v1,5,4,top_score,equity_gap,0.0002850000000000001,0.001082,0.000797,0.000797,False,0.6089620222084956,False
epidemic_policy_v1,second_wave_v1,5,4,top_score,new_infections,-1326.05,-5239.78,3913.7299999999996,0.6632409282115874,False,0.6089620222084956,False
epidemic_policy_v1,second_wave_v1,5,4,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.6089620222084956,False
epidemic_policy_v1,second_wave_v1,5,4,top_score,vaccination_coverage,-0.0007120000000000001,-0.00262,0.001908,0.7124719940253921,False,0.6089620222084956,True
epidemic_policy_v1,second_wave_v1,5,5,top_score,cumulative_deaths,-0.8000000000000114,-97.59000000000002,96.79,0.6548825250765405,False,0.8823553458371783,True
epidemic_policy_v1,second_wave_v1,5,5,top_score,econ_cost,20248.22,16054.38,4193.840000000002,0.7896773148817203,False,0.8823553458371783,True
epidemic_policy_v1,second_wave_v1,5,5,top_score,equity_gap,-1.4000000000000123e-05,0.001068,0.001082,0.001082,True,0.8823553458371783,False
epidemic_policy_v1,second_wave_v1,5,5,top_score,new_infections,-835.32,-5495.14,4659.820000000001,0.7896771985034532,False,0.8823553458371783,True
epidemic_policy_v1,second_wave_v1,5,5,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.8823553458371783,False
epidemic_policy_v1,second_wave_v1,5,5,top_score,vaccination_coverage,-0.0006790000000000001,-0.0033,0.002621,0.9787154592979836,False,0.8823553458371783,False
epidemic_policy_v1,second_wave_v1,5,6,top_score,cumulative_deaths,-0.5100000000000051,-139.87,139.36,0.9429117542583603,False,1.1294188726274539,False
epidemic_policy_v1,second_wave_v1,5,6,top_score,econ_cost,20506.03,15032.119999999999,5473.91,1.030707549812152,False,1.1294188726274539,False
epidemic_policy_v1,second_wave_v1,5,6,top_score,equity_gap,-0.0007769999999999999,0.000291,0.001068,0.001068,True,1.1294188726274539,False
epidemic_policy_v1,second_wave_v1,5,6,top_score,new_infections,-548.84,-6630.97,6082.13,1.0307092075088324,False,1.1294188726274539,False
epidemic_policy_v1,second_wave_v1,5,6,top_score,overflow_days,0.0,0.0,0.0,0.0,False,1.1294188726274539,False
epidemic_policy_v1,second_wave_v1,5,6,top_score,vaccination_coverage,5.3999999999999795e-05,-0.0032450000000000005,0.0032990000000000003,1.2318894697535476,True,1.1294188726274539,True
epidemic_policy_v1,second_wave_v1,6,1,random_valid,cumulative_deaths,-0.9700000000000024,-0.9700000000000024,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,random_valid,econ_cost,19821.819999999996,19821.819999999996,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,random_valid,equity_gap,0.000621,0.000621,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,random_valid,new_infections,-1309.0900000000001,-1309.0900000000001,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,random_valid,vaccination_coverage,-0.00037799999999999997,-0.00037799999999999997,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,2,random_valid,cumulative_deaths,0.07000000000000028,-6.100000000000001,6.170000000000002,0.04174630829344205,True,0.10578303346235991,False
epidemic_policy_v1,second_wave_v1,6,2,random_valid,econ_cost,-10422.76,-11018.94,596.1800000000003,0.11225745893648399,False,0.10578303346235991,False
epidemic_policy_v1,second_wave_v1,6,2,random_valid,equity_gap,0.0004599999999999999,0.001081,0.000621,0.000621,False,0.10578303346235991,False
epidemic_policy_v1,second_wave_v1,6,2,random_valid,new_infections,85.82999999999993,-576.5899999999997,662.4199999999996,0.11225711933779783,True,0.10578303346235991,False
epidemic_policy_v1,second_wave_v1,6,2,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.10578303346235991,False
epidemic_policy_v1,second_wave_v1,6,2,random_valid,vaccination_coverage,-0.0006549999999999999,-0.0010339999999999998,0.0003789999999999999,0.1415235250186706,False,0.10578303346235991,True
epidemic_policy_v1,second_wave_v1,6,3,random_valid,cumulative_deaths,-0.4200000000000017,-12.460000000000008,12.040000000000006,0.08146281229384804,False,0.22623853619480574,False
epidemic_policy_v1,second_wave_v1,6,3,random_valid,econ_cost,10039.029999999999,9127.97,911.0599999999995,0.17154765429681137,False,0.22623853619480574,False
epidemic_policy_v1,second_wave_v1,6,3,random_valid,equity_gap,0.00018500000000000005,0.001266,0.001081,0.001081,False,0.22623853619480574,False
epidemic_policy_v1,second_wave_v1,6,3,random_valid,new_infections,-512.1800000000003,-1524.4700000000003,1012.29,0.17154789911907767,False,0.22623853619480574,False
epidemic_policy_v1,second_wave_v1,6,3,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.22623853619480574,False
epidemic_policy_v1,second_wave_v1,6,3,random_valid,vaccination_coverage,-0.00022000000000000014,-0.001254,0.0010339999999999998,0.38610903659447343,False,0.22623853619480574,False
epidemic_policy_v1,second_wave_v1,6,4,random_valid,cumulative_deaths,0.29000000000000625,-21.159999999999997,21.450000000000003,0.1451310069520797,True,0.2749364423134533,False
epidemic_policy_v1,second_wave_v1,6,4,random_valid,econ_cost,-10172.470000000001,-11318.980000000001,1146.5100000000002,0.21588161166974443,False,0.2749364423134533,False
epidemic_policy_v1,second_wave_v1,6,4,random_valid,equity_gap,-0.00014100000000000007,0.001125,0.001266,0.001266,True,0.2749364423134533,True
epidemic_policy_v1,second_wave_v1,6,4,random_valid,new_infections,363.9300000000003,-909.9799999999996,1273.9099999999999,0.2158833774578275,True,0.2749364423134533,False
epidemic_policy_v1,second_wave_v1,6,4,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.2749364423134533,False
epidemic_policy_v1,second_wave_v1,6,4,random_valid,vaccination_coverage,-0.000755,-0.002008,0.0012529999999999998,0.4678864824495892,False,0.2749364423134533,True
epidemic_policy_v1,second_wave_v1,6,5,random_valid,cumulative_deaths,-1.0300000000000011,-31.00999999999999,29.97999999999999,0.2028451090174055,False,0.4020518620379681,True
epidemic_policy_v1,second_wave_v1,6,5,random_valid,econ_cost,-1119.0999999999985,-2410.6499999999996,1291.550000000001,0.24319185663627757,False,0.4020518620379681,False
epidemic_policy_v1,second_wave_v1,6,5,random_valid,equity_gap,-0.0007779999999999999,0.000347,0.001125,0.001125,True,0.4020518620379681,False
epidemic_policy_v1,second_wave_v1,6,5,random_valid,new_infections,-1243.4499999999998,-2678.5,1435.0500000000002,0.24319099529861252,False,0.4020518620379681,True
epidemic_policy_v1,second_wave_v1,6,5,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.4020518620379681,False
epidemic_policy_v1,second_wave_v1,6,5,random_valid,vaccination_coverage,-0.000147,-0.002155,0.002008,0.7498132935026138,False,0.4020518620379681,False
epidemic_policy_v1,second_wave_v1,6,6,random_valid,cumulative_deaths,-0.3100000000000023,-47.53999999999999,47.22999999999999,0.3195588558669801,False,0.5138477755024514,False
epidemic_policy_v1,second_wave_v1,6,6,random_valid,econ_cost,-394.2199999999975,-3767.41,3373.1900000000023,0.6351533729913089,False,0.5138477755024514,False
epidemic_policy_v1,second_wave_v1,6,6,random_valid,equity_gap,0.00011300000000000004,0.00046,0.000347,0.000347,False,0.5138477755024514,True
epidemic_policy_v1,second_wave_v1,6,6,random_valid,new_infections,-438.03000000000065,-4186.02,3747.99,0.6351537705788973,False,0.5138477755024514,False
epidemic_policy_v1,second_wave_v1,6,6,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.5138477755024514,False
epidemic_policy_v1,second_wave_v1,6,6,random_valid,vaccination_coverage,-0.0008049999999999997,-0.0029590000000000003,0.0021540000000000005,0.804331590739358,False,0.5138477755024514,True
epidemic_policy_v1,second_wave_v1,6,1,top_score,cumulative_deaths,-1.5,-1.5,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,top_score,econ_cost,19216.429999999997,19216.429999999997,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,top_score,equity_gap,0.000406,0.000406,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,top_score,new_infections,-1981.7500000000002,-1981.7500000000002,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,1,top_score,vaccination_coverage,-0.000541,-0.000541,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,6,2,top_score,cumulative_deaths,-1.3800000000000026,-10.770000000000003,9.39,0.0635328743720293,False,0.1416778191194316,False
epidemic_policy_v1,second_wave_v1,6,2,top_score,econ_cost,19663.489999999998,18752.14,911.3499999999985,0.17160225972317836,False,0.1416778191194316,False
epidemic_policy_v1,second_wave_v1,6,2,top_score,equity_gap,-0.000359,4.7e-05,0.000406,0.000406,True,0.1416778191194316,False
epidemic_policy_v1,second_wave_v1,6,2,top_score,new_infections,-1485.0100000000002,-2497.62,1012.6099999999997,0.17160212797416668,False,0.1416778191194316,False
epidemic_policy_v1,second_wave_v1,6,2,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.1416778191194316,False
epidemic_policy_v1,second_wave_v1,6,2,top_score,vaccination_coverage,-0.0005270000000000001,-0.001068,0.0005409999999999998,0.20201643017176993,False,0.1416778191194316,True
epidemic_policy_v1,second_wave_v1,6,3,top_score,cumulative_deaths,-1.0600000000000023,-27.540000000000006,26.480000000000004,0.17916405893198464,False,0.3242775770864588,False
epidemic_policy_v1,second_wave_v1,6,3,top_score,econ_cost,19920.260000000002,17471.08,2449.1800000000003,0.4611673039653423,False,0.3242775770864588,False
epidemic_policy_v1,second_wave_v1,6,3,top_score,equity_gap,3.0000000000000004e-05,7.7e-05,4.7e-05,4.7e-05,False,0.3242775770864588,False
epidemic_policy_v1,second_wave_v1,6,3,top_score,new_infections,-1199.71,-3921.01,2721.3,0.46116557298081196,False,0.3242775770864588,False
epidemic_policy_v1,second_wave_v1,6,3,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.3242775770864588,False
epidemic_policy_v1,second_wave_v1,6,3,top_score,vaccination_coverage,-0.000872,-0.0019399999999999999,0.001068,0.3988050784167289,False,0.3242775770864588,False
epidemic_policy_v1,second_wave_v1,6,4,top_score,cumulative_deaths,-0.8999999999999915,-52.66,51.760000000000005,0.350208900691825,False,0.5750775773561708,False
epidemic_policy_v1,second_wave_v1,6,4,top_score,econ_cost,20094.79,16971.729999999996,3123.060000000005,0.5880552512767555,False,0.5750775773561708,False
epidemic_policy_v1,second_wave_v1,6,4,top_score,equity_gap,0.000997,0.001074,7.700000000000003e-05,7.700000000000003e-05,False,0.5750775773561708,True
epidemic_policy_v1,second_wave_v1,6,4,top_score,new_infections,-1005.7900000000001,-4475.86,3470.0699999999997,0.5880560099340484,False,0.5750775773561708,False
epidemic_policy_v1,second_wave_v1,6,4,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.5750775773561708,False
epidemic_policy_v1,second_wave_v1,6,4,top_score,vaccination_coverage,-0.00022199999999999998,-0.002162,0.0019399999999999999,0.7244212098581031,False,0.5750775773561708,True
epidemic_policy_v1,second_wave_v1,6,5,top_score,cumulative_deaths,-0.769999999999996,-85.35,84.58,0.572269490349972,False,0.7373688211737232,True
epidemic_policy_v1,second_wave_v1,6,5,top_score,econ_cost,9720.21,5037.8499999999985,4682.360000000001,0.8816629800158258,False,0.7373688211737232,False
epidemic_policy_v1,second_wave_v1,6,5,top_score,equity_gap,-0.00012800000000000008,0.000946,0.001074,0.001074,True,0.7373688211737232,False
epidemic_policy_v1,second_wave_v1,6,5,top_score,new_infections,-866.4300000000001,-6069.05,5202.62,0.8816628939482717,False,0.7373688211737232,True
epidemic_policy_v1,second_wave_v1,6,5,top_score,overflow_days,0.0,0.0,0.0,0.0,False,0.7373688211737232,False
epidemic_policy_v1,second_wave_v1,6,5,top_score,vaccination_coverage,-0.000665,-0.002828,0.002163,0.8076923076923077,False,0.7373688211737232,False
epidemic_policy_v1,second_wave_v1,6,6,top_score,cumulative_deaths,-0.9399999999999977,-131.04999999999998,130.10999999999999,0.8803261218897476,False,1.0172977466868218,False
epidemic_policy_v1,second_wave_v1,6,6,top_score,econ_cost,9453.57,-212.22000000000116,9665.79,1.8200158073294594,True,1.0172977466868218,False
epidemic_policy_v1,second_wave_v1,6,6,top_score,equity_gap,9.099999999999994e-05,0.001037,0.000946,0.000946,False,1.0172977466868218,True
epidemic_policy_v1,second_wave_v1,6,6,top_score,new_infections,-1162.7,-11902.470000000001,10739.77,1.8200169719369914,False,1.0172977466868218,False
epidemic_policy_v1,second_wave_v1,6,6,top_score,overflow_days,0.0,0.0,0.0,0.0,False,1.0172977466868218,False
epidemic_policy_v1,second_wave_v1,6,6,top_score,vaccination_coverage,-0.0006459999999999999,-0.0034730000000000004,0.0028270000000000005,1.0556385362210607,False,1.0172977466868218,True
epidemic_policy_v1,second_wave_v1,7,1,random_valid,cumulative_deaths,0.08999999999999986,0.08999999999999986,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,7,1,random_valid,econ_cost,-10379.2,-10379.2,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,7,1,random_valid,equity_gap,9.2e-05,9.2e-05,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,7,1,random_valid,new_infections,134.23000000000002,134.23000000000002,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,7,1,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,7,1,random_valid,vaccination_coverage,-0.000807,-0.000807,0.0,0.0,False,0.0,False
epidemic_policy_v1,second_wave_v1,7,2,random_valid,cumulative_deaths,-0.4099999999999966,0.21999999999999886,0.6299999999999955,0.004262589015375736,True,0.10670110060909009,False
epidemic_policy_v1,second_wave_v1,7,2,random_valid,econ_cost,10059.36,10139.000000000002,79.64000000000124,0.014995779847867624,False,0.10670110060909009,False
epidemic_policy_v1,second_wave_v1,7,2,random_valid,equity_gap,0.00021799999999999999,0.00031,9.200000000000001e-05,9.200000000000001e-05,False,0.10670110060909009,False
epidemic_policy_v1,second_wave_v1,7,2,random_valid,new_infections,-489.59000000000015,-401.10000000000036,88.48999999999978,0.01499597308384667,False,0.10670110060909009,False
epidemic_policy_v1,second_wave_v1,7,2,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.10670110060909009,False
epidemic_policy_v1,second_wave_v1,7,2,random_valid,vaccination_coverage,-0.0003839999999999999,-0.0011909999999999998,0.0008069999999999999,0.30134428678117997,False,0.10670110060909009,True
epidemic_policy_v1,second_wave_v1,7,3,random_valid,cumulative_deaths,-1.2600000000000051,-2.2900000000000063,1.0300000000000011,0.006968994739423881,False,0.15935430000051645,True
epidemic_policy_v1,second_wave_v1,7,3,random_valid,econ_cost,9164.71,9001.46,163.25,0.03073908915324399,False,0.15935430000051645,False
epidemic_policy_v1,second_wave_v1,7,3,random_valid,equity_gap,0.00017700000000000002,0.000487,0.00031,0.00031,False,0.15935430000051645,True
epidemic_policy_v1,second_wave_v1,7,3,random_valid,new_infections,-1483.6600000000003,-1665.0500000000006,181.39000000000033,0.030739287576889585,False,0.15935430000051645,True
epidemic_policy_v1,second_wave_v1,7,3,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.15935430000051645,False
epidemic_policy_v1,second_wave_v1,7,3,random_valid,vaccination_coverage,-0.0006320000000000001,-0.001823,0.0011909999999999998,0.44473487677371165,False,0.15935430000051645,False
epidemic_policy_v1,second_wave_v1,7,4,random_valid,cumulative_deaths,-2.3299999999999983,-12.210000000000008,9.88000000000001,0.06684822138398828,False,0.29453240691419996,True
epidemic_policy_v1,second_wave_v1,7,4,random_valid,econ_cost,18663.170000000006,17658.280000000002,1004.890000000003,0.18921533414519723,False,0.29453240691419996,True
epidemic_policy_v1,second_wave_v1,7,4,random_valid,equity_gap,-0.000143,0.000344,0.000487,0.000487,True,0.29453240691419996,True
epidemic_policy_v1,second_wave_v1,7,4,random_valid,new_infections,-2596.49,-3713.0199999999995,1116.5299999999997,0.18921294866433902,False,0.29453240691419996,True
epidemic_policy_v1,second_wave_v1,7,4,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.29453240691419996,False
epidemic_policy_v1,second_wave_v1,7,4,random_valid,vaccination_coverage,-0.000675,-0.002498,0.0018229999999999998,0.6807318894697535,False,0.29453240691419996,True
epidemic_policy_v1,second_wave_v1,7,5,random_valid,cumulative_deaths,-0.7300000000000182,-33.25,32.51999999999998,0.2200307853651109,False,0.538621619572182,False
epidemic_policy_v1,second_wave_v1,7,5,random_valid,econ_cost,-786.8299999999999,-4146.050000000001,3359.220000000001,0.6325228977970004,False,0.538621619572182,False
epidemic_policy_v1,second_wave_v1,7,5,random_valid,equity_gap,0.00024700000000000004,0.000591,0.000344,0.000344,False,0.538621619572182,False
epidemic_policy_v1,second_wave_v1,7,5,random_valid,new_infections,-874.2600000000002,-4606.72,3732.46,0.6325219764553563,False,0.538621619572182,False
epidemic_policy_v1,second_wave_v1,7,5,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.538621619572182,False
epidemic_policy_v1,second_wave_v1,7,5,random_valid,vaccination_coverage,-0.00036800000000000027,-0.002866,0.002498,0.9327856609410007,False,0.538621619572182,True
epidemic_policy_v1,second_wave_v1,7,6,random_valid,cumulative_deaths,-0.03999999999999204,-63.72999999999999,63.69,0.4309274514115597,False,0.7638849215315201,False
epidemic_policy_v1,second_wave_v1,7,6,random_valid,econ_cost,-10550.140000000001,-15023.57,4473.4299999999985,0.8423225947368834,False,0.7638849215315201,False
epidemic_policy_v1,second_wave_v1,7,6,random_valid,equity_gap,-1.0000000000000243e-06,0.00059,0.000591,0.000591,True,0.7638849215315201,False
epidemic_policy_v1,second_wave_v1,7,6,random_valid,new_infections,-55.710000000000036,-5026.19,4970.48,0.8423232488846014,False,0.7638849215315201,False
epidemic_policy_v1,second_wave_v1,7,6,random_valid,overflow_days,0.0,0.0,0.0,0.0,False,0.7638849215315201,False
